,Log2FC,Std.Error,df,t value,Pr(>|t|),FDR,diffexpressed,delabel
RAB8A,0.604141843,0.228631401,46.8390305,2.642427245,0.011156407,0.103628065,NO,NA
LAD1,-0.840858894,0.32052213,57,-2.623403555,0.011150075,0.103628065,NO,NA
SLFNL1,0.556352523,0.211822777,55.60396459,2.626499995,0.011124454,0.103628065,NO,NA
VAPB,-0.707708824,0.267886705,47.56779272,-2.641821375,0.011126151,0.103628065,NO,NA
JAK1,0.77801233,0.292642015,40.1901794,2.658580418,0.011210907,0.103955686,NO,NA
TSPAN3,0.50262405,0.189117116,39.41686956,2.657739612,0.011305616,0.104654384,NO,NA
MRPL42,-0.750749732,0.286121022,52.34412314,-2.623888749,0.011365071,0.105024913,NO,NA
RPL35,0.430559586,0.164174316,51.6209413,2.622575787,0.011443299,0.105387521,NO,NA
RHOBTB3,-0.883078606,0.333360378,40.76398557,-2.649020891,0.011432072,0.105387521,NO,NA
GANAB,0.639724586,0.242276723,39.43648291,2.640470685,0.011803136,0.108332351,NO,NA
SLC20A1,0.664360748,0.255367812,57,2.601583741,0.011802516,0.108332351,NO,NA
NUCB1,0.64668058,0.247968197,50.57946473,2.607917415,0.011944296,0.109442141,NO,NA
DGCR2,-0.598501491,0.230709784,57,-2.594174724,0.012031839,0.110057738,NO,NA
RPS13,0.368448023,0.139232475,35.47002116,2.64627935,0.012054968,0.110083039,NO,NA
MGRN1,-0.563156099,0.217533502,57,-2.58882468,0.012199946,0.111219069,NO,NA
UBA2,-0.774202333,0.299146498,56.98643763,-2.588037423,0.012225503,0.111264426,NO,NA
FOXJ3,-0.655900601,0.24911847,36.8487237,-2.632886279,0.01229774,0.111546281,NO,NA
PFDN5,0.457860663,0.175164558,43.07835949,2.613888718,0.012282998,0.111546281,NO,NA
NDRG3,0.707076366,0.273577784,56.9997095,2.584553307,0.012335703,0.111703203,NO,NA
TEAD1,-0.778205108,0.291651704,28.8532761,-2.668268679,0.012376499,0.111885205,NO,NA
PPP1R1B,-1.221772571,0.469322993,45.45151383,-2.603265956,0.012428749,0.112169976,NO,NA
RPL38,0.483414959,0.187071782,54.29400594,2.584114793,0.012484858,0.112488572,NO,NA
RWDD1,0.80824832,0.309219849,40.3944957,2.613830653,0.012520889,0.112625504,NO,NA
RANBP2,-0.503302468,0.194107413,48.15761423,-2.592906984,0.012566481,0.112847833,NO,NA
SEMA3F,-0.952595789,0.367686438,48.82065802,-2.590783042,0.012590781,0.112878541,NO,NA
H3C11,0.945464704,0.365701641,50.6194083,2.585344438,0.012652815,0.113246885,NO,NA
FIBP,-0.729063647,0.281816947,48.93722132,-2.587011371,0.012704662,0.113522983,NO,NA
DLG5,-0.867342699,0.335928499,49.49316551,-2.581926518,0.012834107,0.114490403,NO,NA
PRRC2A,-0.660353323,0.255753247,48.87085924,-2.581993899,0.012872233,0.114641338,NO,NA
PCGF2,-0.697538558,0.272027848,57,-2.56421746,0.01300098,0.115597528,NO,NA
RPL41,0.300175679,0.11700147,55.13833284,2.565571863,0.013049421,0.115837721,NO,NA
GRB2,0.562030879,0.21609661,38.49354382,2.600831542,0.013124526,0.116313426,NO,NA
HLA-DMA,0.805492782,0.312345593,45.87829692,2.578851118,0.013186291,0.116669537,NO,NA
LTF,-0.81755041,0.313917802,36.57016448,-2.604345481,0.013225424,0.116824578,NO,NA
KCNJ12,0.802086962,0.306984003,33.82112215,2.612797259,0.01330184,0.117307908,NO,NA
SMCO4,0.788606798,0.306407617,45.26169959,2.573717999,0.013405286,0.117835736,NO,NA
SNRPB,-0.730275188,0.286014744,56.65626552,-2.553278122,0.01338928,0.117835736,NO,NA
ADAM10,0.765328629,0.299965766,56.99474192,2.551386579,0.013437597,0.117912004,NO,NA
EPB41L1,-0.769005006,0.301475963,57,-2.550800394,0.013457585,0.117912004,NO,NA
SDC4,-0.975308204,0.38265684,55.43085951,-2.548780273,0.013607878,0.119035908,NO,NA
TMCO3,-0.648227029,0.245651696,26.98173171,-2.638805423,0.013648785,0.119200857,NO,NA
FHL2,-0.843522077,0.326444027,37.1611152,-2.583971545,0.013831426,0.120304082,NO,NA
CD9,-0.934742732,0.362086114,37.44447759,-2.581548131,0.013880832,0.120304082,NO,NA
FAU,0.493496256,0.194367776,56.71169194,2.538981846,0.013886376,0.120304082,NO,NA
UBE2G1,0.654781642,0.257766806,57,2.540209315,0.013828237,0.120304082,NO,NA
GMFG,0.830831538,0.327222209,57,2.539043857,0.013869584,0.120304082,NO,NA
ADGRA3,-0.772610947,0.304536455,57,-2.537006437,0.013942135,0.120593889,NO,NA
ABLIM3,-0.760574696,0.293943238,34.46471443,-2.58748832,0.014052038,0.121350347,NO,NA
GET1,-0.750936055,0.291702086,37.12769941,-2.574325283,0.014165614,0.122136061,NO,NA
GALNT1,0.482417802,0.187652128,37.65206008,2.570809124,0.014226436,0.122465146,NO,NA
PAFAH1B3,-0.774058211,0.286249295,18.29379177,-2.704140149,0.014382332,0.123610311,NO,NA
TAF2,-0.561299707,0.222729806,57,-2.520092467,0.01455783,0.124328012,NO,NA
PGAP3,0.859518426,0.337152461,41.78843873,2.549346435,0.014553208,0.124328012,NO,NA
MDK,-0.974471611,0.386268425,55.92891291,-2.522783505,0.014514377,0.124328012,NO,NA
NPNT,-0.896024719,0.348871465,35.99286156,-2.568351984,0.014513451,0.124328012,NO,NA
CYLD,0.709466384,0.280254792,47.08359437,2.531504919,0.01475463,0.125745497,NO,NA
LCP2,0.825829705,0.324960865,42.57913347,2.541320488,0.014770328,0.125745497,NO,NA
